City_ID,City_ID,City,State,Country,Date,Lat,Lng,Max_Temp,Humidity,Cloudiness,Wind_Speed
954,954,Casa Grande,AZ,US,2023-03-02 01:48:16,32.8795,-111.7573,59.4,50,20,28.77
956,956,Leon Valley,TX,US,2023-03-02 01:48:17,29.4952,-98.6186,82.56,66,75,13.8
957,957,Clarksburg,WV,US,2023-03-02 01:46:59,39.2807,-80.3445,70.25,32,0,9.22
959,959,Blue Springs,MO,US,2023-03-02 01:45:00,39.0169,-94.2816,52.05,36,0,5.99
960,960,Trussville,AL,US,2023-03-02 01:48:19,33.6198,-86.6089,74.91,71,100,9.22
961,961,Fortuna Foothills,AZ,US,2023-03-02 01:48:19,32.6578,-114.4119,50.09,63,100,20.71
962,962,Channahon,IL,US,2023-03-02 01:48:19,41.4295,-88.2287,51.26,62,0,8.05
963,963,Somerset,NJ,US,2023-03-02 01:48:20,40.5668,-74.5496,43.12,85,100,5.75
965,965,Brigham City,UT,US,2023-03-02 01:48:21,41.5102,-112.0155,33.82,69,75,4.76
967,967,Bon Air,VA,US,2023-03-02 01:43:38,37.5249,-77.5578,51.82,82,0,0.0
968,968,South Venice,FL,US,2023-03-02 01:48:22,27.0531,-82.4243,73.98,91,0,3.44
970,970,Fort Madison,IA,US,2023-03-02 01:44:34,40.6298,-91.3151,48.81,49,41,3.44
971,971,Oskaloosa,IA,US,2023-03-02 01:48:23,41.2964,-92.6444,39.4,93,0,14.97
972,972,Drexel Heights,AZ,US,2023-03-02 01:48:24,32.1412,-111.0284,61.05,39,0,29.93
977,977,Bay Saint Louis,MS,US,2023-03-02 01:47:14,30.3088,-89.33,78.87,82,75,13.8
978,978,Hayden,ID,US,2023-03-02 01:49:26,47.766,-116.7866,36.16,74,75,5.75
979,979,Grand Island,NE,US,2023-03-02 01:49:26,40.925,-98.342,35.89,73,75,10.36
981,981,Bloomingdale,FL,US,2023-03-02 01:49:27,27.8936,-82.2404,73.26,77,0,0.0
982,982,West Norriton,PA,US,2023-03-02 01:49:28,40.1296,-75.3785,46.74,80,100,5.75
987,987,Las Vegas,NV,US,2023-03-02 01:48:36,36.175,-115.1372,47.26,47,100,9.22
989,989,Nacogdoches,TX,US,2023-03-02 01:49:30,31.6002,-94.6335,75.06,80,100,9.44
991,991,Decatur,IL,US,2023-03-02 01:47:15,39.8403,-88.9548,55.45,67,0,6.91
992,992,Bennettsville,SC,US,2023-03-02 01:49:31,34.6174,-79.6848,69.98,66,100,0.0
993,993,Troy,MI,US,2023-03-02 01:49:21,42.6056,-83.1499,44.69,77,0,5.75
994,994,Rodeo,CA,US,2023-03-02 01:49:31,38.033,-122.2669,54.05,37,0,14.0
997,997,Weston,FL,US,2023-03-02 01:49:33,26.1004,-80.3998,75.99,69,19,5.75
999,999,Gallup,NM,US,2023-03-02 01:49:33,35.5281,-108.7426,37.24,60,100,4.61
1001,1001,Sauk Rapids,MN,US,2023-03-02 01:49:34,45.5919,-94.1661,24.78,79,100,11.99
1002,1002,Englewood,CO,US,2023-03-02 01:46:46,39.6478,-104.9878,33.08,74,75,13.8
1003,1003,Nampa,ID,US,2023-03-02 01:49:35,43.5407,-116.5635,40.39,61,0,11.5
1005,1005,Elizabethtown,KY,US,2023-03-02 01:49:14,37.694,-85.8591,63.0,91,100,9.22
1009,1009,Orange,CA,US,2023-03-02 01:45:56,33.7,-117.7675,53.53,45,20,13.8
1010,1010,Hartselle,AL,US,2023-03-02 01:49:38,34.4434,-86.9353,73.08,96,100,9.26
1014,1014,Kittery,ME,US,2023-03-02 01:49:41,43.0881,-70.7362,37.15,87,100,5.75
1015,1015,Pleasanton,CA,US,2023-03-02 01:45:50,37.6624,-121.8747,52.88,43,0,10.36
1016,1016,Espanola,NM,US,2023-03-02 01:45:16,35.9911,-106.0806,47.14,52,100,4.65
1019,1019,Santa Barbara,CA,US,2023-03-02 01:46:52,34.7333,-120.0343,46.49,68,79,12.48
1020,1020,Chambersburg,PA,US,2023-03-02 01:47:55,39.9376,-77.6611,50.99,77,95,4.0
1022,1022,Saint Paul,MN,US,2023-03-02 01:47:27,44.9444,-93.0933,29.71,81,100,17.27
1023,1023,Joppatowne,MD,US,2023-03-02 01:49:42,39.4579,-76.3552,48.42,91,0,9.22
1025,1025,Struthers,OH,US,2023-03-02 01:50:43,41.0526,-80.6078,57.49,68,75,3.44
1026,1026,Haysville,KS,US,2023-03-02 01:50:43,37.5645,-97.3523,52.34,32,20,5.75
1027,1027,Hope Mills,NC,US,2023-03-02 01:50:44,34.9704,-78.9453,71.62,76,0,3.44
1029,1029,Palm Coast,FL,US,2023-03-02 01:50:44,29.585,-81.2078,74.07,91,45,1.99
1034,1034,Davenport,IA,US,2023-03-02 01:48:03,41.5236,-90.5776,45.05,72,0,13.8
1035,1035,Lincoln,NE,US,2023-03-02 01:46:11,40.8,-96.667,36.18,74,0,14.97
1036,1036,New Ulm,MN,US,2023-03-02 01:50:46,44.3125,-94.4605,28.78,80,98,17.27
1037,1037,Brenham,TX,US,2023-03-02 01:50:46,30.1669,-96.3977,76.78,64,0,3.44
1040,1040,Milton,GA,US,2023-03-02 01:46:08,34.1322,-84.3007,71.69,79,91,1.99
1041,1041,Atascadero,CA,US,2023-03-02 01:50:47,35.4894,-120.6707,49.03,54,17,5.99
1044,1044,Porterville,CA,US,2023-03-02 01:50:48,36.0652,-119.0168,46.53,72,90,3.31
1045,1045,Lake Jackson,TX,US,2023-03-02 01:50:49,29.0339,-95.4344,75.24,92,100,11.5
1046,1046,Marana,AZ,US,2023-03-02 01:50:49,32.4367,-111.2254,62.94,40,93,18.41
1048,1048,Millington,TN,US,2023-03-02 01:50:50,35.3415,-89.8973,64.9,94,100,10.36
1049,1049,Bridgton,ME,US,2023-03-02 01:50:50,44.0548,-70.7128,33.78,83,100,3.36
1054,1054,Rockingham,NH,US,2023-03-02 01:50:51,42.9668,-71.0995,36.91,85,100,5.26
1055,1055,Tupelo,MS,US,2023-03-02 01:49:17,34.2576,-88.7034,75.88,84,100,4.61
1057,1057,Kearney,NE,US,2023-03-02 01:50:52,40.6995,-99.0815,36.16,75,100,16.11
1060,1060,Fredericksburg,VA,US,2023-03-02 01:50:53,38.3032,-77.4605,52.92,83,0,4.61
1062,1062,Brainerd,MN,US,2023-03-02 01:50:54,46.358,-94.2008,20.86,73,75,9.22
1064,1064,Steamboat Springs,CO,US,2023-03-02 01:50:55,40.485,-106.8317,27.0,84,100,0.0
1065,1065,Radford,VA,US,2023-03-02 01:50:55,37.1318,-80.5764,54.9,78,0,5.75
1066,1066,El Paso,TX,US,2023-03-02 01:48:14,31.8001,-106.2005,64.06,11,20,17.27
1067,1067,Lynchburg,VA,US,2023-03-02 01:50:50,37.4138,-79.1423,52.12,85,0,0.0
1068,1068,Stephenville,TX,US,2023-03-02 01:50:55,32.2207,-98.2023,59.77,58,40,3.44
1069,1069,Laurinburg,NC,US,2023-03-02 01:50:56,34.7741,-79.4628,69.76,62,75,3.44
1070,1070,Moorhead,MN,US,2023-03-02 01:49:34,46.8739,-96.7676,3.22,82,0,13.8
1071,1071,Russellville,AR,US,2023-03-02 01:50:56,35.2784,-93.1338,62.74,95,100,0.0
1072,1072,Fort Pierce,FL,US,2023-03-02 01:50:29,27.4467,-80.3256,75.99,83,0,6.91
1073,1073,Greencastle,IN,US,2023-03-02 01:46:28,39.6445,-86.8647,58.15,72,0,14.97
1074,1074,Brunswick,OH,US,2023-03-02 01:50:57,41.2381,-81.8418,54.68,73,75,4.61
1076,1076,Sun Prairie,WI,US,2023-03-02 01:47:49,43.1836,-89.2137,42.42,68,20,10.36
1078,1078,Two Rivers,WI,US,2023-03-02 01:51:58,44.1539,-87.5693,37.99,94,100,1.01
1079,1079,Oildale,CA,US,2023-03-02 01:51:58,35.4197,-119.0195,46.74,61,100,12.66
1081,1081,San Jacinto,CA,US,2023-03-02 01:51:59,33.7839,-116.9586,44.56,81,48,4.0
1082,1082,Lindsay,CA,US,2023-03-02 01:51:59,36.203,-119.0882,46.78,72,82,3.56
1083,1083,Rexburg,ID,US,2023-03-02 01:51:59,43.826,-111.7897,28.38,74,100,5.75
1084,1084,Spearfish,SD,US,2023-03-02 01:52:00,44.4908,-103.8594,25.09,79,0,0.0
1085,1085,Redwater,TX,US,2023-03-02 01:52:00,33.3582,-94.2544,73.69,86,100,4.54
1088,1088,Yuba City,CA,US,2023-03-02 01:52:01,39.1405,-121.6169,55.78,39,0,19.57
1089,1089,Worland,WY,US,2023-03-02 01:52:01,44.0169,-107.9554,27.75,68,0,0.0
1090,1090,Lamesa,TX,US,2023-03-02 01:47:35,32.7376,-101.951,60.53,27,100,6.13
1091,1091,Highlands Ranch,CO,US,2023-03-02 01:47:35,39.5539,-104.9694,31.98,72,75,13.8
1092,1092,Robstown,TX,US,2023-03-02 01:52:02,27.7903,-97.6689,77.61,90,100,24.16
1095,1095,Mandan,ND,US,2023-03-02 01:52:03,46.8267,-100.8896,4.21,75,0,5.75
1096,1096,Auburn,WA,US,2023-03-02 01:51:03,47.3073,-122.2284,45.36,68,100,13.8
1097,1097,Weiser,ID,US,2023-03-02 01:52:04,44.251,-116.9693,43.0,72,58,6.26
1098,1098,Melville,NY,US,2023-03-02 01:52:04,40.7934,-73.4151,40.89,89,100,10.36
1099,1099,Lock Haven,PA,US,2023-03-02 01:52:05,41.137,-77.4469,52.29,83,80,4.18
1100,1100,Sunrise Manor,NV,US,2023-03-02 01:52:05,36.2111,-115.0731,47.89,47,0,9.22
1101,1101,Evanston,IL,US,2023-03-02 01:51:58,42.0411,-87.6901,52.11,69,40,5.75
1102,1102,Kankakee,IL,US,2023-03-02 01:52:06,41.15,-87.8667,50.83,83,0,5.75
1104,1104,Waupun,WI,US,2023-03-02 01:52:07,43.6333,-88.7296,39.31,97,98,11.99
1105,1105,Effingham,GA,US,2023-03-02 01:52:07,32.3669,-81.3332,72.05,85,64,5.53
1108,1108,Paragould,AR,US,2023-03-02 01:51:46,36.0584,-90.4973,64.29,93,100,5.06
1109,1109,Asbury Park,NJ,US,2023-03-02 01:51:34,40.2204,-74.0121,43.95,89,100,6.91
1110,1110,Indiana,IN,US,2023-03-02 01:52:09,40.0003,-86.2503,57.42,69,0,11.99
1111,1111,Monticello,MN,US,2023-03-02 01:52:10,45.3055,-93.7941,27.23,82,100,11.5
1113,1113,Saint Marys,GA,US,2023-03-02 01:52:11,30.7305,-81.5465,76.01,85,0,6.91
1114,1114,Greer,SC,US,2023-03-02 01:52:11,34.9387,-82.2271,66.31,71,40,5.99
1115,1115,Olean,NY,US,2023-03-02 01:52:12,42.0776,-78.4297,48.78,81,0,4.61
1117,1117,South Yuba City,CA,US,2023-03-02 01:52:12,39.1166,-121.6391,55.8,38,0,19.57
1118,1118,Winfield,KS,US,2023-03-02 01:52:13,37.2398,-96.9956,54.37,32,0,4.61
1120,1120,Lexington Park,MD,US,2023-03-02 01:47:41,38.2668,-76.4538,47.88,91,0,5.75
1122,1122,Norway,MI,US,2023-03-02 01:52:14,45.7869,-87.9037,29.97,88,100,12.66
1123,1123,Glens Falls,NY,US,2023-03-02 01:51:14,43.3095,-73.644,35.22,95,100,1.01
1124,1124,Matthews,NC,US,2023-03-02 01:52:15,35.1168,-80.7237,64.4,73,0,1.99
1125,1125,Cedar Rapids,IA,US,2023-03-02 01:49:11,42.0083,-91.6441,36.7,77,75,16.11
1126,1126,Erie,NY,US,2023-03-02 01:53:15,42.7667,-78.6664,38.62,69,100,2.28
1127,1127,Johnson City,TN,US,2023-03-02 01:51:01,36.3134,-82.3535,67.37,55,40,5.75
1128,1128,Bellefontaine,OH,US,2023-03-02 01:53:16,40.3612,-83.7597,57.2,72,100,7.36
1129,1129,Mountain Home,ID,US,2023-03-02 01:51:16,43.133,-115.6912,35.08,69,0,20.71
1132,1132,Sherman,TX,US,2023-03-02 01:53:00,33.6357,-96.6089,60.19,63,0,3.44
1134,1134,Owosso,MI,US,2023-03-02 01:53:18,42.9978,-84.1766,39.92,79,100,0.0
1135,1135,Chippewa Falls,WI,US,2023-03-02 01:51:08,44.9369,-91.3929,32.41,92,100,9.22
1138,1138,Stoughton,MA,US,2023-03-02 01:53:19,42.1251,-71.1023,37.65,78,100,3.0
1140,1140,Oceanside,CA,US,2023-03-02 01:50:15,33.1959,-117.3795,52.93,55,0,21.0
1141,1141,Long Beach,CA,US,2023-03-02 01:53:20,33.767,-118.1892,54.03,48,20,20.71
1142,1142,Manitowoc,WI,US,2023-03-02 01:53:21,44.0667,-87.8001,36.77,93,100,1.01
1145,1145,Mobile,AL,US,2023-03-02 01:49:39,30.7835,-88.2,75.25,82,75,11.5
1147,1147,Skowhegan,ME,US,2023-03-02 01:53:23,44.7651,-69.7192,34.45,81,100,4.29
1148,1148,Plainview,NY,US,2023-03-02 01:53:23,40.7765,-73.4673,41.76,88,100,10.36
1150,1150,Nassau,NY,US,2023-03-02 01:53:24,40.7507,-73.5829,42.48,86,100,10.36
1153,1153,Steubenville,OH,US,2023-03-02 01:49:01,40.3698,-80.634,66.61,43,100,1.99
1155,1155,Marysville,WA,US,2023-03-02 01:53:26,48.0518,-122.1771,45.14,78,0,6.91
1156,1156,Chillicothe,OH,US,2023-03-02 01:53:28,39.3331,-82.9824,64.71,39,100,3.44
1157,1157,Brewster,NY,US,2023-03-02 01:53:28,41.3973,-73.6171,38.26,89,100,3.44
1158,1158,Wharton,TX,US,2023-03-02 01:53:28,29.3116,-96.1027,76.01,96,100,9.22
1161,1161,Le Mars,IA,US,2023-03-02 01:53:30,42.7942,-96.1656,23.58,100,100,10.36
1165,1165,Pittsburg,CA,US,2023-03-02 01:53:31,38.028,-121.8847,55.31,43,0,12.66
1166,1166,Canyon Lake,TX,US,2023-03-02 01:53:32,29.8752,-98.2625,79.12,77,100,7.0
1167,1167,Bloomfield,NJ,US,2023-03-02 01:53:32,40.8068,-74.1854,42.78,87,100,8.05
1168,1168,Waldoboro,ME,US,2023-03-02 01:53:32,44.0954,-69.3756,34.45,86,100,2.75
1170,1170,Tuscaloosa,AL,US,2023-03-02 01:49:34,33.2098,-87.5692,78.58,64,75,8.05
1171,1171,Hattiesburg,MS,US,2023-03-02 01:53:33,31.3271,-89.2903,77.32,78,100,10.0
1172,1172,Sunland Park,NM,US,2023-03-02 01:53:34,31.7965,-106.58,64.85,15,0,17.27
1173,1173,Mill Valley,CA,US,2023-03-02 01:53:34,37.906,-122.545,53.73,57,54,5.99
1179,1179,Franklin Park,IL,US,2023-03-02 01:54:37,41.9353,-87.8656,51.35,65,75,5.75
1180,1180,Hinesville,GA,US,2023-03-02 01:54:37,31.8469,-81.5959,73.13,58,0,4.61
1182,1182,Auburndale,FL,US,2023-03-02 01:54:00,28.0653,-81.7887,75.15,57,0,4.61
1183,1183,Mesquite,TX,US,2023-03-02 01:54:38,32.7668,-96.5992,65.52,72,0,8.05
1186,1186,Ellensburg,WA,US,2023-03-02 01:51:00,46.9965,-120.5479,42.93,53,100,18.41
1187,1187,Humboldt,CA,US,2023-03-02 01:54:40,40.6665,-123.9178,37.94,95,100,3.56
1189,1189,Ionia,MI,US,2023-03-02 01:54:40,42.9873,-85.0711,37.81,92,0,0.0
1190,1190,Oak Ridge,TN,US,2023-03-02 01:54:40,36.0104,-84.2696,72.57,73,100,3.44
1191,1191,Zephyrhills,FL,US,2023-03-02 01:54:41,28.2336,-82.1812,73.18,74,0,0.0
1192,1192,Buckeye,AZ,US,2023-03-02 01:54:41,33.3703,-112.5838,53.02,83,100,21.85
1193,1193,Bonham,TX,US,2023-03-02 01:54:41,33.5773,-96.1783,61.5,78,40,3.44
1194,1194,Liberty,GA,US,2023-03-02 01:54:42,31.8335,-81.5004,73.27,39,0,4.61
1195,1195,Crestline,CA,US,2023-03-02 01:54:42,34.242,-117.2856,36.0,80,75,11.5
1196,1196,Newburgh,NY,US,2023-03-02 01:54:42,41.5034,-74.0104,39.51,82,100,6.91
1198,1198,Lansing,MI,US,2023-03-02 01:54:43,42.7325,-84.5555,39.58,84,0,3.44
1199,1199,Albion,MI,US,2023-03-02 01:54:43,42.2431,-84.753,47.21,90,0,0.0
1200,1200,Belmont,CA,US,2023-03-02 01:52:04,37.5202,-122.2758,53.98,57,40,20.71
1201,1201,Sedalia,MO,US,2023-03-02 01:54:44,38.7045,-93.2283,51.85,37,0,0.0
1203,1203,Portage,OH,US,2023-03-02 01:53:05,41.1667,-81.1998,54.88,71,75,6.91
1204,1204,Vicksburg,MS,US,2023-03-02 01:52:17,32.3526,-90.8779,80.28,62,75,8.05
1205,1205,Grants Pass,OR,US,2023-03-02 01:54:45,42.439,-123.3284,45.91,69,0,5.75
1206,1206,Socorro,TX,US,2023-03-02 01:54:45,31.6546,-106.3033,65.41,11,20,17.27
1207,1207,Caldwell,ID,US,2023-03-02 01:52:48,43.6629,-116.6874,42.15,62,0,11.5
1208,1208,Holly Hill,FL,US,2023-03-02 01:54:45,29.2436,-81.0376,76.1,87,40,4.0
1209,1209,Roseburg,OR,US,2023-03-02 01:54:46,43.2165,-123.3417,44.71,49,0,4.61
1211,1211,Moultrie,GA,US,2023-03-02 01:54:46,31.1799,-83.7891,73.51,83,22,11.36
1214,1214,Creston,IA,US,2023-03-02 01:54:47,41.0586,-94.3614,36.34,86,0,14.97
1215,1215,Corsicana,TX,US,2023-03-02 01:53:20,32.0954,-96.4689,75.22,76,0,4.61
1220,1220,Saint Pete Beach,FL,US,2023-03-02 01:54:49,27.7253,-82.7412,73.0,81,2,6.2
1221,1221,Rumford,ME,US,2023-03-02 01:54:49,44.5537,-70.5509,33.35,100,100,2.33
1222,1222,Pendleton,OR,US,2023-03-02 01:53:26,45.6721,-118.7886,40.01,66,100,5.99
1223,1223,Zion,IL,US,2023-03-02 01:54:49,42.4461,-87.8328,49.69,68,0,6.91
1225,1225,East Millcreek,UT,US,2023-03-02 01:55:50,40.7,-111.8105,34.99,87,75,14.97
1226,1226,Dunn,WI,US,2023-03-02 01:55:50,44.95,-91.8835,32.22,97,100,16.11
1227,1227,Ingleside,TX,US,2023-03-02 01:55:50,27.8778,-97.2117,75.43,92,100,17.27
1228,1228,Hope,AR,US,2023-03-02 01:55:51,33.6671,-93.5916,73.45,96,100,5.86
1229,1229,Eau Claire,WI,US,2023-03-02 01:54:26,44.8114,-91.4985,32.61,93,100,9.22
1230,1230,Superior,WI,US,2023-03-02 01:52:48,46.7208,-92.1041,21.47,82,100,17.27
1232,1232,New Kensington,PA,US,2023-03-02 01:55:51,40.5698,-79.7648,60.15,67,100,1.01
1238,1238,Port Hope,MI,US,2023-03-02 01:55:53,43.9408,-82.7127,34.41,100,95,3.44
1239,1239,Golden Gate,FL,US,2023-03-02 01:55:53,26.1879,-81.6951,75.22,63,0,4.61
1243,1243,Myrtle Beach,SC,US,2023-03-02 01:55:05,33.6891,-78.8867,69.19,87,40,8.05
1244,1244,Harrisburg,PA,US,2023-03-02 01:51:28,40.2737,-76.8844,47.41,80,20,10.36
1245,1245,Bella Vista,AR,US,2023-03-02 01:55:55,36.4295,-94.2316,58.28,56,0,4.61
1246,1246,Summerville,SC,US,2023-03-02 01:53:13,33.0185,-80.1757,71.62,87,0,9.22
1247,1247,Sharon,PA,US,2023-03-02 01:55:55,41.2331,-80.4934,54.05,67,75,8.05
1248,1248,Adrian,MI,US,2023-03-02 01:55:56,41.8975,-84.0372,48.92,84,0,3.44
1251,1251,New Bern,NC,US,2023-03-02 01:55:57,35.1085,-77.0441,70.02,59,0,8.05
1252,1252,Eden,NC,US,2023-03-02 01:55:57,36.4885,-79.7667,56.55,100,0,0.0
1253,1253,Crossville,TN,US,2023-03-02 01:55:57,35.949,-85.0269,66.83,81,100,4.61
1254,1254,Central Point,OR,US,2023-03-02 01:55:58,42.376,-122.9164,44.73,45,0,4.61
1255,1255,Bellmead,TX,US,2023-03-02 01:55:58,31.594,-97.1089,73.11,78,40,9.22
1257,1257,Corpus Christi,TX,US,2023-03-02 01:53:55,27.8006,-97.3964,75.43,92,100,25.32
1258,1258,Maumee,OH,US,2023-03-02 01:55:58,41.5628,-83.6538,51.94,84,0,3.44
1259,1259,Midland,TX,US,2023-03-02 01:54:01,31.9974,-102.0779,72.27,20,0,13.8
1261,1261,Jesup,GA,US,2023-03-02 01:55:59,31.6074,-81.8854,72.95,83,0,0.0
1263,1263,Chanute,KS,US,2023-03-02 01:56:00,37.6792,-95.4572,53.71,28,0,5.75
1264,1264,Fairhaven,MA,US,2023-03-02 01:56:00,41.6376,-70.9036,39.42,82,100,11.99
1266,1266,Kerrville,TX,US,2023-03-02 01:56:00,30.0474,-99.1403,76.55,43,0,0.0
1268,1268,Fergus Falls,MN,US,2023-03-02 01:56:01,46.283,-96.0776,11.17,78,0,6.91
1269,1269,Hopatcong,NJ,US,2023-03-02 01:56:01,40.9329,-74.6593,39.49,78,44,3.0
1270,1270,Roanoke Rapids,NC,US,2023-03-02 01:56:02,36.4615,-77.6542,53.85,100,0,0.0
1271,1271,Bismarck,ND,US,2023-03-02 01:54:52,46.8083,-100.7837,4.06,72,0,5.75
1272,1272,Clemmons,NC,US,2023-03-02 01:56:03,36.0215,-80.382,57.15,84,0,3.44
1275,1275,Chandler,AZ,US,2023-03-02 01:55:37,33.3062,-111.8412,61.38,47,100,27.63
1276,1276,Los Alamos,NM,US,2023-03-02 01:57:04,35.8881,-106.307,41.56,42,100,6.91
1277,1277,Los Lunas,NM,US,2023-03-02 01:57:04,34.8062,-106.7334,50.14,38,100,1.99
1280,1280,Republic,MO,US,2023-03-02 01:57:05,37.12,-93.4802,55.29,43,0,6.91
1281,1281,Prior Lake,MN,US,2023-03-02 01:54:35,44.7133,-93.4227,29.07,82,100,12.66
1282,1282,Forest Hills,MI,US,2023-03-02 01:57:07,42.9595,-85.4898,39.34,87,0,4.61
1283,1283,Gloversville,NY,US,2023-03-02 01:57:07,43.0528,-74.3438,34.11,91,100,9.22
1284,1284,Muskegon,MI,US,2023-03-02 01:57:07,43.3,-86.1334,36.18,87,20,3.44
1285,1285,Horn Lake,MS,US,2023-03-02 01:57:08,34.9554,-90.0348,65.08,99,100,5.75
1286,1286,Pampa,TX,US,2023-03-02 01:54:11,35.5362,-100.9599,54.55,34,1,12.66
1289,1289,Rancho Cucamonga,CA,US,2023-03-02 01:55:43,34.1064,-117.5931,48.38,47,40,19.57
1290,1290,Cordele,GA,US,2023-03-02 01:57:10,31.9635,-83.7824,75.18,64,0,6.91
1292,1292,Elmira,NY,US,2023-03-02 01:57:10,42.0898,-76.8077,42.67,82,0,0.0
1293,1293,Labelle,FL,US,2023-03-02 01:57:11,26.7617,-81.4384,75.22,61,4,4.72
1294,1294,Ferry Pass,FL,US,2023-03-02 01:57:11,30.5102,-87.2125,73.02,92,13,4.0
1296,1296,Vero Beach,FL,US,2023-03-02 01:57:12,27.6386,-80.3973,74.98,81,0,11.5
1297,1297,Tracy,CA,US,2023-03-02 01:57:12,37.7397,-121.4252,53.53,58,7,18.72
1298,1298,Statesboro,GA,US,2023-03-02 01:57:13,32.4488,-81.7832,72.48,82,0,0.0
1299,1299,Devils Lake,ND,US,2023-03-02 01:57:13,48.1128,-98.8651,1.38,85,0,5.75
1300,1300,Arlington,TX,US,2023-03-02 01:57:14,32.7357,-97.1081,64.24,69,0,4.61
1301,1301,Camden,NJ,US,2023-03-02 01:54:21,39.7835,-74.9663,46.69,85,100,1.99
1302,1302,Plattsburgh,NY,US,2023-03-02 01:57:14,44.6995,-73.4529,34.18,88,100,10.36
1304,1304,Burien,WA,US,2023-03-02 01:57:15,47.4704,-122.3468,44.31,70,100,13.8
1308,1308,Brawley,CA,US,2023-03-02 01:57:17,32.9787,-115.5303,53.82,35,20,20.71
1309,1309,Spokane,WA,US,2023-03-02 01:53:43,47.6166,-117.3677,36.01,64,75,11.5
1311,1311,Levelland,TX,US,2023-03-02 01:57:18,33.5873,-102.378,58.96,18,61,11.01
1313,1313,Las Cruces,NM,US,2023-03-02 01:57:19,32.3123,-106.7783,62.71,16,0,19.57
1314,1314,Fort Smith,AR,US,2023-03-02 01:57:19,35.3859,-94.3986,62.64,60,20,5.75
1316,1316,Sapulpa,OK,US,2023-03-02 01:57:20,35.9987,-96.1142,57.76,38,0,8.05
1318,1318,Michigan City,IN,US,2023-03-02 01:57:21,41.7075,-86.895,48.25,92,0,0.0
1319,1319,Kalispell,MT,US,2023-03-02 01:57:22,48.1958,-114.3129,29.5,80,100,15.01
1321,1321,Alice,TX,US,2023-03-02 01:57:22,27.7523,-98.0697,77.16,81,0,14.97
1323,1323,Lake Saint Louis,MO,US,2023-03-02 01:55:47,38.7976,-90.7857,58.1,60,0,12.66
1324,1324,Shelby,TN,US,2023-03-02 01:58:23,35.2001,-89.8668,64.49,92,100,1.99
1325,1325,Van Buren,AR,US,2023-03-02 01:58:24,35.4368,-94.3483,62.62,61,20,5.75
1327,1327,Okmulgee,OK,US,2023-03-02 01:58:25,35.6234,-95.9605,57.06,62,100,6.85
1329,1329,Benton Harbor,MI,US,2023-03-02 01:58:25,42.1167,-86.4542,43.93,88,0,1.01
1333,1333,Phenix City,AL,US,2023-03-02 01:58:27,32.471,-85.0008,75.22,72,0,5.75
1334,1334,Rockwall,TX,US,2023-03-02 01:58:27,32.9001,-96.4003,64.33,77,0,4.61
1336,1336,New Bedford,MA,US,2023-03-02 01:58:28,41.6362,-70.9342,39.09,84,100,11.99
1337,1337,Tullahoma,TN,US,2023-03-02 01:55:57,35.362,-86.2094,68.77,86,100,0.0
1340,1340,Prattville,AL,US,2023-03-02 01:58:30,32.464,-86.4597,76.51,60,0,11.5
1341,1341,Red Wing,MN,US,2023-03-02 01:58:30,44.5625,-92.5338,33.1,85,100,10.36
1345,1345,North Las Vegas,NV,US,2023-03-02 01:55:09,36.1989,-115.1175,47.8,48,100,9.22
1350,1350,Napa,CA,US,2023-03-02 01:58:33,38.4832,-122.3344,51.55,47,82,10.25
1351,1351,Bluffton,SC,US,2023-03-02 01:58:34,32.2371,-80.8604,69.87,86,0,9.22
1353,1353,Carlisle,PA,US,2023-03-02 01:56:25,40.2015,-77.1889,49.19,71,83,7.05
1354,1354,South River,NJ,US,2023-03-02 01:58:35,40.4465,-74.386,43.18,83,73,1.99
1355,1355,Mendota,CA,US,2023-03-02 01:58:35,36.7536,-120.3816,50.32,56,5,18.95
1361,1361,The Colony,TX,US,2023-03-02 01:58:38,33.089,-96.8864,64.35,62,0,9.22
1363,1363,Menomonie,WI,US,2023-03-02 01:58:38,44.8755,-91.9193,32.27,100,100,16.11
1367,1367,Charleston,SC,US,2023-03-02 01:58:39,32.7766,-79.9309,71.76,91,75,9.22
1370,1370,Gulfport,MS,US,2023-03-02 01:58:40,30.3674,-89.0928,73.74,93,100,9.22
1371,1371,Norfolk,MA,US,2023-03-02 01:57:44,42.1668,-71.2495,37.94,78,100,1.01
1373,1373,Ames,IA,US,2023-03-02 01:59:01,42.0347,-93.6199,33.62,84,100,16.11
1374,1374,Hueytown,AL,US,2023-03-02 01:59:41,33.4512,-86.9967,74.97,72,100,6.91
1375,1375,Faribault,MN,US,2023-03-02 01:59:41,44.295,-93.2688,31.24,87,100,17.27
1377,1377,Fenton,MI,US,2023-03-02 01:59:35,42.7978,-83.7049,43.05,78,40,4.61
1380,1380,Shelton,CT,US,2023-03-02 01:59:43,41.3165,-73.0932,39.52,87,100,10.36
1382,1382,Marion,IN,US,2023-03-02 01:59:43,39.7684,-86.1555,58.32,65,100,13.8
1383,1383,Emmett,ID,US,2023-03-02 01:59:44,43.8735,-116.4993,38.03,69,73,5.17
1384,1384,Hot Springs,AR,US,2023-03-02 01:59:13,34.5037,-93.0552,63.0,98,100,7.0
1386,1386,Fulton,GA,US,2023-03-02 01:58:01,33.7668,-84.4499,72.39,76,0,9.22
